Date / Time,City,State,Shape,Duration,Summary,Posted
9/24/16 20:05,Fairmont,WV,Circle,3 minutes,"Bright diagonal lights, slowly dim away. ((anonymous report))",42643
9/23/16 21:40,Springfield,VA,Circle,1 minute,Big orange circle vanishes.,42643
9/22/16 19:00,Woonsocket,RI,Circle,30 seconds,Red flashing object.,42643
9/21/16 23:37,Oak Ridge,TN,Circle,2 hours,"Strange lights in Oak Ridge, Tennessee. ((NUFORC Note: Sighting of the star, Sirius. PD))",42635
9/21/16 21:50,Wilmington,MA,Circle,5 seconds,glowing green orb of light that shot across the sky and dissapeared,42635
9/21/16 18:00,Beaverton,OR,Circle,5 seconds,Bright blue ball of light! ((anonymous report)),42635
9/20/16 19:09,Burnaby (Canada),BC,Circle,<10 seconds,"I was shooting the cloud of sunset by using my iPhone and iPad , finally I found it in my images. And it is pretty clear, bright,, yell",42635
9/19/16 20:47,Jasper (looking west),GA,Circle,Still happening,"Redish orange in illumination, appeared to hover, no sound, appears to move slightly, warmer than usual breez",42635
9/18/16 14:34,Fairbanks,AK,Circle,69 seconds,"((HOAX??)) Bright, radiating orb above Littleton.",42635
9/18/16 10:00,Bensalem,PA,Circle,1 minute,I was walking my dog outside and noticed 2 red lights side by side that looked like red eyes and underneath the 2 red lights was a brig,42635
9/18/16 05:30,Hopedale,MA,Circle,1 minute,"Huge super bright yellow circle, (not moon.) Never seen anything so huge bright and still in sky",42635
9/17/16 19:36,Los Alamos,NM,Circle,on going,White glowing circular object in the sky. not moving just sitting there for last hour or more. ((NUFORC Note: Balloon? PD)),42635
9/16/16 21:45,Bowmanville (Canada),ON,Circle,90 seconds,A bright orange light moving from South to North about the size of the moon,42635
9/15/16 22:53,Stoughton,MA,Circle,2 minutes,Stationary red circle to the north. After about 1 1/2 minutes began to move rapidly in different directions and then turned white befor,42635
9/15/16 02:35,Miami,FL,Circle,5 minutes,My husband and I got up to smoke. I opened the living room window and I was looking at the Orion star constellation when I noticed a di,42628
9/14/16 22:30,Bradenton,FL,Circle,2 minutes,Circular red light with red orbs of light within it.,42628
9/13/16 21:30,Wilmington,NC,Circle,0.9166666667,"Five orange-red lights over ocean that kept appearing and then disappearing. Would make a diagonal line, and would be spread out.",42628
9/13/16 21:00,West Portsmouth,OH,Circle,1 hour,"Green Blue and Red circular craft over West Portsmouth, Ohio right beside cellular tower 50 to 100 yards off the ground.",42628
9/13/16 20:40,Eugene,OR,Circle,2 minutes,"What at first appeared to be a satellite shoots straight towards me at high speed, then reverses direction back to where it had been.",42628
9/13/16 20:40,Eugene,OR,Circle,2 minutes,"What at first appeared to be a satellite shoots straight towards me at high speed, then reverses direction back to where it had been.",42628
9/13/16 20:15,Dixon,MO,Circle,3 minutes,White and red horizontal lights hovering in sky.,42628
9/13/16 12:43,Emerald isl,NC,Circle,10 minutes,"To the north east i seen one orange dot split in to 2 then 3,4,5,6. Happend again.then in the south east did the same thing each lighg",42628
9/13/16 03:00,Adriatic (Italy/Greece),,Circle,20 minutes,".3 X Cream/white solid circle shape objects moving in different ways very fast in the sky, no noise came from them",42643
9/12/16 05:45,Bradenton,FL,Circle,5 minutes,Orange/golden light hovered at orbital level for roughly 3 to 4 minutes. Then took off to the right very quickly then straight up.,42628
9/11/16 07:01,Warren,PA,Circle,3 minutes,Bright circle shape low. Not a plane.was there for about 3 min pulled over it was gone,42628
9/10/16 19:00,Albany,NY,Circle,2 minutes,"Was brillant lights and shape like cigar and disc, 3 one step for few and flew quik, the others 2 same. ((anonymous report))",42635
9/10/16 01:00,Hilton Head,SC,Circle,2 minutes,I went to Savannah airport to pick up my friend for the weekend On our way home we were traveling toward hilton head island on route,42643
9/9/16 23:45,Ridley Park,PA,Circle,1 hour,The light was a perfect circle moving in a circular pattern above the clouds.,42628
9/9/16 23:39,Elko New Market,MN,Circle,4 hours,Ring of lights spotted over Twin Cities in Minnesota. ((NUFORC Note: We suspect advertising lights from a casino. PD)),42643
9/8/16 18:06,Raleigh,NC,Circle,3-6 seconds,"Object was round, moving extremely fast and appeared to be on fire or reflecting surround environment (i.e sunset).",42622
9/8/16 17:00,Mebane,NC,Circle,10 seconds,2 round bright white spheres together side by side appeared to be free falling at a high rate of speed that looked like the back of a t,42622
9/8/16 01:00,Duncan/Comanche area,OK,Circle,Continuous,"I went outside to smoke a cigarette and just randomly looked up at the sky,I live in the country so just enjoying the piece an quite. A",42622
9/7/16 22:41,Franklin,NC,Circle,5 minutes,"Multi-colored lights red, orange and white lights hovering in wester night sky intensely bright , no sound",42622
9/7/16 20:45,Adrian,OR,Circle,5 minutes,Red blinking lights on the skyline at dusk.,42628
9/7/16 01:00,Winder,GA,Circle,1+ hour,Circular UFO above a wooded area and flashing several different colors.,42622
9/7/16 01:00,Buford,GA,Circle,30 mins,It was however stationary with flashing lights of colors red green blue & white. ((NUFORC Note: Probably a star?? PD)),42628
9/7/16 00:00,Winder,GA,Circle,>1 hour,Disc shaped UFO with prismatic lights around its perimeter in sky for over an hour,42622
9/6/16 22:00,Kingston,NY,Circle,>20 minutes,"Multi-colored cluster of lights hovering in western sky viewed from Kingston, NY.",42622
9/4/16 17:45,Arvada,CO,Circle,10 minutes,5 circular/cylindrical flying objects flying higher than planes,42622
9/4/16 08:45,Portage,WI,Circle,Few seconds,White beam of light shot up from ground to tree height forming a circle of white light in Portage Wisconsin.,42622
9/3/16 23:45,Auburn,WI,Circle,5 minutes,"Bright Orange round shape, prominent,..came towrds our location, then totally clear night with stars.",42622
9/3/16 20:50,San Pedro,CA,Circle,3 minutes,"Circular Flashing object in eastern sky, amber/fire orange in color. sighting lasted for aporoximately 3 minutes. Object was pulsing un",42622
9/3/16 20:30,High Ridge,MO,Circle,3 minutes,"Noticed 2 reddish-orange circles moving low in the sky. Too close to each other to be planes, silent. Seemed to flicker a bit (noticed",42622
9/3/16 18:00,Bainbridge Island,WA,Circle,10 minutes,Late afternoon sighting of four objects over Seattle seen from Bainbridge.,42622
9/3/16 04:45,Pensacola,FL,Circle,1 hour,Eight round lights over Pensacola for one hour.,42622
9/3/16 01:00,Hedgesville,WV,Circle,Few minutes,White shaped craft.,42622
9/3/16 00:00,Lake Orion,MI,Circle,20 minutes,"Circular object flashing red and green, mimicking a star. ((NUFORC Note: Possible ""twinkling"" star?? PD))",42622
9/2/16 22:00,Menifee,CA,Circle,1.14,Circular object in sky with red and green lights pulsed,42622
9/2/16 21:00,Knoxville,TN,Circle,25 seconds,"huge yellow/orange bright light immobile for 20 seconds, reversed and sped forward behind our house, made absoultly no sound and trave",42622
8/31/16 22:00,Corte Madera,CA,Circle,1 hour,Stationary yellow gold lights seen during extended long sighting,42628
8/30/16 11:30,Utica,NY,Circle,6 seconds,I saw a dark silver circle shaped UFO for like 6 seconds flying very slow.,42615
8/30/16 02:45,New York,NY,Circle,4 seconds,Looking up to the sky thought it was a shooting star; realized it was a very intense white light circle in shape.((anonymous report)),42615
8/29/16 21:00,Virginia Beach,VA,Circle,Brief,2 Red lights flew over.,42615
8/29/16 20:26,Surf City,NC,Circle,30 seconds,Orange pulsating orb above beach.,42635
8/29/16 19:00,Pomona,NY,Circle,10 minutes,We saw 3 objects in the sky 2 moving horizontally and one falling at an angle vertically.,42615
8/28/16 19:30,Petaluma,CA,Circle,~1 hour,"UFO over Petaluma on August 28, 2016, @ approximately 7:30 pm..",42615
8/28/16 18:00,Pottstown,PA,Circle,10 seconds,Metallic circle craft seen in sky.,42615
8/27/16 21:25,Spencerport,NY,Circle,8 minutes,"Three Flaming Balls Over Spencerport, NY",42611
8/26/16 20:45,Laplata,MD,Circle,Route 6,((HOAX??)) My gf observed a very large bright light hovering in the sky much bigger than a star. ((anonymous report)),42611
8/25/16 23:00,Astoria,OR,Circle,3 seconds,Large yellow orb crossed the sky twice heading east.,42611
8/25/16 21:00,Aloha,OR,Circle,,Red round light bouncing around the sky quickly,42611
8/24/16 20:30,Rantoul,IL,Circle,0.30 minutes,Ufo maybe?,42611
8/24/16 16:00,Lakeland,FL,Circle,4 minutes,"Driving E. In the SE direction, I notice a bright white light that isn't moving.",42607
8/23/16 23:00,Rutland (near; Griffith Lake),VT,Circle,6 seconds,Bright flash of circler light over Green Mt..,42611
8/22/16 21:50,Westwood,MA,Circle,10 seconds,"Bright circle light being, followed by two helicopters. ((anonymous report)).",42607
8/22/16 21:00,Oak Grove,MO,Circle,5 seconds,Looked up and saw a yellow/orange stationary light that was brighter than a shooting star slowly get brighter over about two seconds.,42607
8/21/16 11:24,Columbia,MO,Circle,4-5,"My mom called me out from where I was inside the house, telling me to come quick. She said that my dad had seen something.",42607
8/21/16 10:58,Gillette,WY,Circle,2 minutes,Was driving mid morning and saw 6 spheres flying together and moving around each other. They were shiny and silver looking.,42607
8/20/16 22:50,San Diego (North County),CA,Circle,5 minutes,"My wife and I both saw three orange lights in the sky, moving in different directions, and making no sound.",42607
8/19/16 21:45,Curtis Bau,MD,Circle,3 minutes,Two orange objects over Baltimore.,42607
8/19/16 00:53,Vero Beach,FL,Circle,0.1,What I thought was a meteor might have been something else.,42601
8/18/16 23:55,Lake Wales,FL,Circle,3-4 minutes,firey round object approached us and stop changing direction and color with no noise.,42607
8/18/16 21:45,Albany,OR,Circle,Ongoing,"Circle aircraft, with three non-blinking lights, passed over very slowly.",42601
8/18/16 20:37,Maricopa,AZ,Circle,4 minutes,Bright flashing light zig zagging across the sky. ((anonymous report)),42601
8/18/16 00:00,Kemp,TX,Circle,2 days,Color changing light in the sky. ((NUFORC Note: Possible twinkling star?? PD)),42635
8/17/16 22:50,Opelousas,LA,Circle,20 minutes,Multi-colored flashing lights over Louisiana.,42601
8/17/16 21:00,Kansas City,MO,Circle,15 seconds,"Disappearing/reappearing dot in the sky, going down.",42601
8/16/16 23:00,Elizabethton,TN,Circle,2 minutes,I seen a round ball of orange light that shot up from the mountains up into the dark clouds then disappear. ((anonymous report)),42601
8/16/16 20:48,White Sands,NM,Circle,30 seconds,Metallic object viewed on video in sky above White Sands National Monument,42635
8/16/16 07:12,Manchester (UK/England),,Circle,6 seconds,"I had just finished working a nightshift,when I was waiting at the bus stop. It was a clear morning and blue sky. I looked up at the sk",42615
8/16/16 05:30,Providence,RI,Circle,5 minutes,"Red orb moving quickly, then stops multiple times over Providence, RI.",42598
8/16/16 05:30,Providence,RI,Circle,10 minute,"Red circular object moving quickly, then stops and hovers over Providence, RI, changes colors and then disappears.",42601
8/15/16 23:15,Cornelius,NC,Circle,3 seconds,"One round bright light, brighter than the moon, appearing from nowhere and descending rapidly straight down followed by two smaller bri",42598
8/15/16 20:05,Gilbert,AZ,Circle,5 minutes,"Round shaped object with no blinking lights, just white, first high in air, then lower instantly, moving across the sky, disappears.",42598
8/14/16 21:00,Wheatland,CA,Circle,Several minutes,Observed strange bluish light. North to south direction. Unknown altitude. Very Fast. Horizon to horizon in approx. two minutes.,42598
8/14/16 21:00,Camden,NJ,Circle,5 minutes,Red and orange light near Philadelphia international and the phillies stadium,42598
8/14/16 19:00,Nashua,NH,Circle,20 minutes,"Circular glowing craft, extremely fast. ((NUFORC Note: We believe that the object is a commercial airliner, above a contrail. PD))",42598
8/13/16 03:25,Harrisburg,PA,Circle,3 seconds,"Flash of white/green light, moving very fast over the Susquehanna River. Suddenly disappears. No debris. ((anonymous report))",42598
8/12/16 19:00,St. Peters,MO,Circle,8 seconds,"We thought it was a plane falling from the sky, but as it became closer to the ground we realized the bright lit red ball did not have",42598
8/12/16 16:00,Stuart,FL,Circle,Few seconds,Bright white light blue hue.,42598
8/12/16 13:00,Yakima,WA,Circle,north close to the firing,"Looking N over there army base Yakima, WA, there is four or five lights above the sky moving very slowly. ((anonymous report))",42598
8/11/16 20:00,Sharon,VT,Circle,3 seconds,Flashing bright white and red ring seen in sky above Sharon from highway. ((anonymous report)),42598
8/11/16 20:00,Chelan,WA,Circle,1 hour +,"Saw a doughnut-shaped object that looked like the first star just before sunset. It turned color with the sunset, and did not move.",42598
8/10/16 23:45,Oak Creek,WI,Circle,5 minutes,Round Red Orb formed into two orbs and hovered over me a minute I walked back in the house came out and they were gone but then they se,42598
8/10/16 23:00,Fort Lauderdale,FL,Circle,15 minutes,"Driving down the highway there was a big bright circular light, it would dim and get really bright again. Then it would break off into",42598
8/10/16 21:34,Angier,NC,Circle,10 seconds,Circular Blue object appearing in the sky,42598
8/10/16 05:00,Menifee,CA,Circle,45 minutes,Invisible looking with fading out lights around rims of circle.,42598
8/10/16 02:30,Colfax,WA,Circle,7 minutes,Bright flashing light too fast to be anything but a ufo following me in my truck.,42598
8/9/16 23:00,Detroit,MI,Circle,5 minutes,Orange orb UFO's transform and possibly land on Detroit's westside,42598
8/9/16 12:30,Calpe (Spain),,Circle,20 seconds,Silver ball in the sky moving roughly the speed of a plane. ((NUFORC Note: International Space Station?? PD)) ((anonymous report)),42598
8/8/16 22:30,Starke,FL,Circle,Few seconds,((NUFORC Note: Witness does not provide any information about the sighting. PD)),42598
8/8/16 19:00,Galion,OH,Circle,1 hour,"When looked at with the naked eye it looked like a circle, but very far away. Almost like a star during the day lit sky. Then when we u",42598
8/8/16 17:30,Nampa,ID,Circle,>1 hour,Rotating circular object with antennae.,42598
8/8/16 06:20,Ocean City,MD,Circle,~2 minutes,"UFO during sunrise. ((NUFORC Note: Lens flares, caused by pointing a camera toward the Sun. PD))",42598
8/7/16 21:35,Indianapolis,IN,Circle,15 seconds,Watched an orange circular globe travel from east to west. It disappeared after it enters a high cloud.,42598
8/7/16 19:44,Yonkers,NY,Circle,1 minute,Bright orange circle broad daylight. ((anonymous report)),42598
8/6/16 23:00,Saugerties,NY,Circle,2 minutes,"Appeared from nowhere in the east sky moving slowly south, then just disappeared.",42598
8/6/16 21:30,Boise,ID,Circle,~15-20 minutes,Right in the middle Vega and Arcturus was a bright circular light that looked like a planet but disappeared after only 20 minutes.,42598
8/6/16 20:45,Nampa,ID,Circle,1 hour,Shiny daytime ufo over nampa idaho 08/06/2016,42598
8/6/16 12:15,Overland Park,KS,Circle,2 minutes,White roundish object moving in sky.,42598
8/4/16 20:30,Barre,MA,Circle,10 seconds,Two orange orbs being chased by a military craft.,42598
8/4/16 19:30,Murfreesboro,TN,Circle,2 minutes,Green ball bouncing around in front of storm.,42598
8/3/16 22:00,Pigeon Forge,TN,Circle,5 minutes,"Late on 08/03/2016, I was walking to my car and as I shut the car door I noticed a bright orange/ red ball three to be exact.the",42586
8/3/16 20:30,Snoqualmie,WA,Circle,30 seconds,"Dim moving light in the sky turned extremely bright and stopped for 20 seconds, before going dim again and heading in a diff. dir..",42586
8/3/16 00:37,Valparaiso,IN,Circle,Too scared to keep observ,Flashing green lights; they are shifting and moving irradically. No flight pattern is discernable. ((anonymous report)),42586
8/2/16 22:35,Centereach,NY,Circle,1 minute,2 lighted ships over Centereach NY. One was lit with blue lights the other was lit in red lights,42586
8/2/16 01:22,Pittsburg,CA,Circle,20 minutes,2 silver sphere ufos.,42586
8/1/16 22:30,Chico,CA,Circle,2-3 minutes,"UFOs seen over Chico, CA. ((anonymous report))",42598
8/1/16 22:30,Baltimore,OH,Circle,4 minutes,Hovering disc with two red lights on it.,42586
8/1/16 21:30,New Waterford (Canada),NS,Circle,6+ minutes,"Strange balls of light seen in sky over Cape Breton Island, Nova Scotia, Canada.",42598
8/1/16 21:27,Omaha,NE,Circle,3 minutes,Black ufo spotted on a late night drive.,42584
8/1/16 21:20,La Vista,NE,Circle,20 seconds,It was late at night the object was a distance away but we're able to see a red light and possibly a green light as well going down.,42586
7/31/16 22:00,Springfield,OR,Circle,5 minutes,Two blue circular glowing flying objects were flying near each other then went in to different directions. ((anonymous report)),42584
7/31/16 20:45,Pittsburgh,PA,Circle,10 minutes,Three black objects seen in early evening sky,42584
7/31/16 09:00,Fayetteville,NC,Circle,10 minutes,"Orange yellow orb seen floating over clouds, slowly moving up and down. ((NUFORC Note: Twinkling star? PD))",42584
7/30/16 23:45,Angola,IN,Circle,30 minutes,It was no crafts from this world.,42598
7/30/16 23:20,Marlinton,WV,Circle,10 minutes,Saw 20-30 objects fly over no sound. Light all around then and in them. Not to big. Not in no.line. look like orbits. Not moving.,42598
7/30/16 03:10,Haleiwa,HI,Circle,10 minutes,Green Glowing object shot off at very fast speed,42584
7/29/16 22:00,Davenport,FL,Circle,1-2 minutes,"Bright orange/yellow sphere hovering over home in Davenport, FL. ((anonymous report))",42584
7/29/16 21:00,Muskego,WI,Circle,2 minutes,It was really dark and all of a sudden we look up at the sky and there is this circular objects slowly going closer to the ground (didn,42584
7/29/16 15:30,Galt,CA,Circle,1 hour+,Balloon type object but seemed to be moving very slowly...wind a ground level est 4-6 knots w to e.,42584
7/29/16 09:15,Mohawk,NY,Circle,90 seconds,Orange circle shaped light hovered and then moved across sky,42584
7/29/16 00:26,Midlothian,VA,Circle,2 minutes,We saw a bright green ball of light last night moving steadily across the sky in a straight line. ((anonymous report)),42584
7/28/16 16:50,Poland,ME,Circle,Seconds,((HOAX??)) Blue ball shaped object buzzed through the sky. ((anonymous report)),42584
7/28/16 08:45,Beowawe,NV,Circle,15 minutes,7/26/16 nine lights 7/28-29 only 8 lights?,42584
7/27/16 22:39,West Valley,UT,Circle,2 minutes,Anyone see the objects in the sky with the shiny light behind it? We were on the freeway headed W. ((NUFORC Note: Space debris. PD)),42584
7/27/16 22:20,Lincoln,CA,Circle,5 minutes,Orange orb traveling north/west.,42584
7/27/16 22:00,Ukiah,CA,Circle,40 seconds,Big and very bright object flying low.,42615
7/27/16 21:45,Santa Ana,CA,Circle,3 minutes,This flaming ball was falling at an extremely fast speed from the sky. ((NUFORC Note: Chinese rocket re-entry. PD)),42584
7/27/16 21:00,Howell,NJ,Circle,2:00 minutes,Fireball couple hundred feet up. Flew out in the distance and went out.,42584
7/27/16 20:30,Grand Canyon,AZ,Circle,30 seconds,Grand Canyon sighting.,42598
7/27/16 20:03,Biddeford,ME,Circle,3 minutes,"Got out of work ,noticed a light come out from behind tree, high up about 40 degrees looking east , an orange ball shape thing travelin",42584
7/26/16 21:45,Kingman,AZ,Circle,,"2 large balls of light in the southern sky, lasted for only a few seconds.",42584
7/26/16 21:05,Sheridan,WY,Circle,:20,White circular doughnut-like object with flashing red and white lights slowly moving up and away,42584
7/26/16 10:00,Half Moon Bay,CA,Circle,30 minutes,"Bright light in sky, moving and hovering, took off fast.",42584
7/25/16 23:15,Plano,TX,Circle,4 minutes,I was out walking at night over at the park. I rounded a corner and started walking down a hill when I noticed two bright orange color,42584
7/25/16 22:30,Ashburn,GA,Circle,Until unseen,"Looked like a star, at first. When it started to serpentine I used the stars to follow its movement to ensure it wasn't a heavenly body",42584
7/25/16 20:30,Topsail,NC,Circle,45,Two balls of light on beach and over ocean,42584
7/24/16,Vacaville,CA,Circle,7 seconds,"Looked like star that started moving SE slowly, then veered E quickly for a sec., and continued to fly straight, until it disappeared.",42607
7/23/16 21:30,Palm Desert/La Quinta,CA,Circle,12 minutes,"My wife and I driving home and I almost t slammed on the brakes. She said, ""Don't worry, they're just stars."" We pulled over,",42584
7/23/16 17:45,Canton,OH,Circle,>3-4 minutes,"Sitting on porch, orange colored ball traveling NNE to SSW. Went across the sky at great speed and disappeared.",42584
7/22/16 00:20,Bangor,ME,Circle,2 minutes,"Circular structure in sky, blue and green light. Vanished in thin air.",42573
7/21/16 22:00,Phoenix,AZ,Circle,Seconds,"OBJECT CROSSED THE SKY SO FAST, LIKE IT WAS HURLING TOWARD THE GROUND, BUT DISAPPEARED INSTEAD.",42584
7/19/16 23:30,Chunchula,AL,Circle,Over my house,"White round in the air for 30s; no noise or nothing it was about 200 ft off the ground, flying over my house and cow pasture.",42573
7/19/16 16:39,Lincoln City,OR,Circle,,Unknown circular object caught on photo. Unknown what it is.,42573
7/18/16 21:00,Gunnison,CO,Circle,4 seconds,"Large round light came from above in one smooth 3-4 second movement,",42573
7/18/16 03:57,Toronto (Canada),ON,Circle,Seconds,"Light moving north-south to Lake Ontario and follow, for an instant, by a big Circle of Light",42573
7/17/16 21:30,Fairfield,ME,Circle,90 minutes,"White 'stars' that suddenly appear out of nowhere and begin zooming across the sky, sharp turns. ((NUFORC Note: Satellites?? PD))",42573
7/17/16 21:00,New York City (Bronx),NY,Circle,2 hours,Object hovering over NYC,42573
7/17/16 21:00,Firth,ID,Circle,0.8756944444,((HOAX??)) Bright blue green ball of light. It was bright to where u could not miss it sat there for 10 seconds. ((anonymous report)),42573
7/17/16 21:00,Milan,NH,Circle,3 minutes,Saw one red circle on the right and then a second light appeared near the other red light. ((anonymous report)),42573
7/17/16 15:30,Fairfield,ME,Circle,4 minutes,Black dot the size of a star appeared and began to shine a green light intermittently as it flew over the Kennebec River to N.,42573
7/17/16 01:00,Severn,MD,Circle,1 minute,"Orange craft, higher than most airplanes flying to BWI, No trail, disappeared into a cloud, never re-emerged. No sound emanating from c",42573
7/16/16 23:30,Sooke (Canada),BC,Circle,15 seconds,Bright green sphere with long trailing tracer making 90 deg turns moving at a very high rate of speed across the night sky,42573
7/16/16 22:15,Virginia Beach,VA,Circle,3 minutes,Yellow blinking light moving at high speed.,42573
7/15/16 23:30,Oakland,NJ,Circle,1 minute,"Orange orb, silently crossed sky over Oakland, NJ, wsw to ene.",42573
7/14/16 16:02,Petersburg,VA,Circle,3 minutes,"I was watching a helicopter flying above me. As I followed it, I noticed a black round object hovering in its flight path.",42566
7/11/16 20:30,Coloma,MI,Circle,30 seconds,Looked up by us 131 above coast line by coloma 7 exit; see at least 9 bright red yellow glowing spheres in triangle.((anonymous report),42566
7/11/16 20:00,Greenville,SC,Circle,5 minutes,I saw 2 round flying objects that looked like stars with shiny halo like outer rings. They were flying in no certain pattern high in th,42566
7/10/16 23:30,West Gardiner,ME,Circle,15-20 seconds,A blue circular object with external lights up to 6 I believe approximately 300 feet in size just a little greater than treetop level.,42566
7/10/16 22:45,Owings Mills,MD,Circle,10 minutes,The UFO was circular and illuminated in blue and red. It moved from side to side and would hover and then it would stop moving and desc,42566
7/10/16 22:34,Greenwich,CT,Circle,8,4 orange orbs over Long Island.,42566
7/10/16 20:01,Galion,OH,Circle,4 minutes,"Driving on 309, saw object flying fast then just stopped, turned around to find it again and nothing, it was big, nothing ive seen b4.",42566
7/9/16 23:49,Clemmons,NC,Circle,1.05,My husband and I saw a bright neon orange orb fly to the sky for about a minute.,42566
7/9/16 21:15,Lakeside,CA,Circle,30 minutes,"Circle of multi-colored lights in Lakeside, CA, observed for 30 minutes.",42566
7/9/16 21:00,Vancouver,WA,Circle,5 minutes,Saw a black rotating object looking east spinning rotating in place ...a small aircraft flew past object was higher than small plane.,42566
7/8/16 00:00,Jasper I,IN,Circle,,"In the North sky, about 15 to 14,000 feet in the air it was round and oranges red half the size of the moon. ((anonymous report))",42566
7/8/16 21:30,Lathrop,MO,Circle,10 minutes,White disappearing ball of fire reappeared and then turned black.,42566
7/8/16 20:04,Plainfield,IL,Circle,10 seconds,"I was at my neighborhood gazebo located next to a pond, when I saw a bright white light in the sky, it obviously wasn't a plane nor was",42566
7/8/16 16:15,Hicksville,NY,Circle,10 seconds,"Large silver reddish circle passes in sky. Planes are not circles, balloons don't move 60 mph with no wind. ((anonymous report))",42566
7/8/16 05:00,Shoreview,MN,Circle,15 seconds,Bright white ball 250 feet above ground surrounded by dense fog. Disappeared after my view was blocked by a tree.,42566
7/8/16 00:00,Oscoda,MI,Circle,10-12 seconds (3X ),"2 bright orbs over Lake Huron, Oscoda, MI. Dog fight, playing around. anti gravity maneuvers.",42566
7/7/16 21:47,Laguna Hills,CA,Circle,2:59 seconds,Starlike object observed.,42566
7/7/16 21:30,Zachary,LA,Circle,5 to 7 mins,As my husband prepared for work and was leaving he called my name with a since of urgency! I rushed outside and was amazed at what I s,42566
7/6/16 23:33,Lincoln and Roseville,CA,Circle,20+ minutes,"4 bright lights were seen in the sky above Lincoln, California.",42559
7/4/16 23:00,Holland,MI,Circle,5 minutes,It was a light blue light that came from behind us. As we were watching the fireworks around 11 p.m. the light crossed over heading awa,42559
7/4/16 22:45,Yachats,OR,Circle,2 minutes,Bright purple craft hovered above eastward mountains,42559
7/4/16 22:00,Buckley,WA,Circle,2 hours,"Red orbs over Buckley, WA.",42559
7/4/16 22:00,Oswego,IL,Circle,90 seconds,Orange fiery spree threw the night sky! ((anonymous report)),42559
7/4/16 21:30,Spring Hill,FL,Circle,1 minute,Round lighted object with orange flames in middle. No sound.Traveling from west to east in a straight line. Saw it for about 1 minute t,42559
7/4/16 21:30,Parker,CO,Circle,3-4 minutes,"2 Orange globes, smooth steady speed. 2nd group of 5 objects,sighting more changes in formation. But seemed to hover at times",42559
7/4/16 21:20,Sebring,FL,Circle,Still there,((HOAX??)) Never saw anything like it.,42559
7/4/16 21:15,Spring Hill,FL,Circle,1 minute,Round object orange and red in color with flame in middle traveling from West to east...saw for about 1 min then disappeared,42559
7/4/16 21:15,Spring Hill,FL,Circle,1 minute,Round lighted object with orange flames in middle. No sound.Traveling from west to east in a straight line. Saw it for about 1 minute t,42559
7/4/16 21:00,El Mirage,AZ,Circle,1 minutes,"Round orb purple haze around it with red in the middle , moved vary quickly down and to the left and hovered there ,seen it for maybe 1",42559
7/4/16 21:00,Davenport,FL,Circle,30 minutes,Pale dim white and blue lights.,42559
7/4/16 21:00,Elk Grove,CA,Circle,1 minute,2 high altitude objects perform amazing maneuvers.,42559
7/4/16 21:00,Brookfield,WI,Circle,30,The object seeing before by me (last 4th of July - 2015) a round bright green light that goes up in the air probably 100 floors height.,42559
7/4/16 20:45,Dothan,AL,Circle,5,Orange round object.,42559
